,company,href
0,TCS,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,TCS,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,OTHERS,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,TP,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,OTHERS,http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html
0,OTHERS,http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html
0,OTHERS,http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html
0,TATAM,http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html
0,TCS,http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html
0,TP,http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html
0,ONGC,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,REL,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,OTHERS,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,OTHERS,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,OTHERS,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,GAIL,http://www.livemint.com/Industry/gSaLDo2UKvIxxvBNJW2J1H/Gail-scraps-7billion-LNG-tender-after-bidder-disagreed-to.html
0,OTHERS,http://www.livemint.com/Industry/gSaLDo2UKvIxxvBNJW2J1H/Gail-scraps-7billion-LNG-tender-after-bidder-disagreed-to.html
0,REL,http://www.livemint.com/Companies/gmA5d3FNaiTZwBA0jK8bRP/Reliance-Power-net-slips-6-to-Rs272-crore-in-September-quar.html
0,ONGC,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,REL,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,REL,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,OTHERS,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,OTHERS,http://www.livemint.com/Money/dJKoZ5qKObg92TdK1e8l0L/Tata-Motors-results-JLR-belies-investors-hope-even-as-Tata.html
0,YB,http://www.livemint.com/Companies/azNuZd16Oj5CN8dXgEhtjO/Temasek-cut-stake-in-Alibaba-in-third-quarter-filing-shows.html
0,OTHERS,http://www.livemint.com/Companies/azNuZd16Oj5CN8dXgEhtjO/Temasek-cut-stake-in-Alibaba-in-third-quarter-filing-shows.html
0,OTHERS,http://www.livemint.com/Companies/2jwVaCF0ULAxUX0UWppRnL/Why-smaller-companies-have-bigger-debts.html
0,OTHERS,http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html
0,OTHERS,http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html
0,OTHERS,http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html
0,TATAM,http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html
0,TCS,http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html
0,TP,http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html
0,OTHERS,http://www.livemint.com/Opinion/IPLgVL2bWf1JSABCgqclHI/Big-Data-and-the-US-election.html
0,OTHERS,http://www.livemint.com/Opinion/EbsVxDsNltu1baRDTjFQvM/Cyrus-Mistry-is-unlikely-to-go-quickly-or-quietly.html
0,OTHERS,http://www.livemint.com/Companies/EglgHzajhyz0SD8FdF6JEM/GE-buys-cloudbased-software-firm-ServiceMax-for-915-millio.html
0,OTHERS,http://www.livemint.com/Industry/gqs3cSQgmOsZT0NeSU9GeJ/Oil-tumbles-as-Donald-Trump-leads-US-election-in-potential-B.html
0,ONGC,http://www.livemint.com/Industry/u37KsRUJe3SZzGrb2qBKOK/CairnONGC-deal-Delhi-HC-gives-Centre-one-last-chance.html
0,REL,http://www.livemint.com/Money/7WlS7f7eBcGuR7rp8iuYaJ/Reliance-Communicationss-September-quarter-results-hit-by-c.html
0,OTHERS,http://www.livemint.com/Money/7WlS7f7eBcGuR7rp8iuYaJ/Reliance-Communicationss-September-quarter-results-hit-by-c.html
0,MM,http://www.livemint.com/Money/U6Rr1LTDu3m3CwpQNqoAPO/Tractors-rev-up-as-auto-segment-wobbles-at-Mahindra-and-Mahi.html
0,SBI,http://www.livemint.com/Money/y3gvFPBepeBhUETL7pwGwO/Swachh-SBI-Not-yet.html
0,SBI,http://www.livemint.com/Money/y3gvFPBepeBhUETL7pwGwO/Swachh-SBI-Not-yet.html
0,AIRTL,http://www.livemint.com/Money/BgcOlRFxdzfZCojoG4ZjbK/Airtels-spectrum-deal-good-for-all-except-Videocon.html
0,AIRTL,http://www.livemint.com/Money/BgcOlRFxdzfZCojoG4ZjbK/Airtels-spectrum-deal-good-for-all-except-Videocon.html
0,IDEA,http://www.livemint.com/Money/BgcOlRFxdzfZCojoG4ZjbK/Airtels-spectrum-deal-good-for-all-except-Videocon.html
0,IDEA,http://www.livemint.com/Money/BgcOlRFxdzfZCojoG4ZjbK/Airtels-spectrum-deal-good-for-all-except-Videocon.html
0,OTHERS,http://www.livemint.com/Money/BgcOlRFxdzfZCojoG4ZjbK/Airtels-spectrum-deal-good-for-all-except-Videocon.html
0,OTHERS,http://www.livemint.com/Money/diaCWtzHSrpTwObIx4kw2M/A-grim-scenario-for-banks-capital-adequacy.html
0,INFO,http://www.livemint.com/Companies/aXuu3v9EGvcDz4Laqf2mGI/Infosys-invests-undisclosed-amount-in-USbased-startup-Tida.html
0,OTHERS,http://www.livemint.com/Home-Page/GJWLb1CyeVMiP87J6UgvwK/Mark-Zuckerberg-among-Facebook-users-declared-dead.html
0,OTHERS,http://www.livemint.com/Industry/o4WIJOP90gHDELZ7KCWZGM/Will-fertilizers-automobiles-show-water-transport-the-way.html
0,OTHERS,http://www.livemint.com/Industry/o4WIJOP90gHDELZ7KCWZGM/Will-fertilizers-automobiles-show-water-transport-the-way.html
0,OTHERS,http://www.livemint.com/Industry/oGc5GhnVJ8OrKsraf8lR9L/Facebooks-Mark-Zuckerberg-says-fake-news-didnt-drive-US-el.html
0,OTHERS,http://www.livemint.com/Consumer/YOGFH1gsIlhaDNxYl1lxvO/Facebook-Twitter-contend-with-their-role-in-Donald-Trumps.html
0,OTHERS,http://www.livemint.com/Industry/Oh1p9YSPJlXqddJNvuZx3O/Google-takes-aim-to-ban-AdSense-on-fake-news-sites.html
0,OTHERS,http://www.livemint.com/Industry/LgiU7oZ55AS1cl2UwIvTCN/Paytm-mobile-interface-to-be-available-in-10-Indian-language.html
0,AX,http://www.livemint.com/Companies/0SArJpfqkiCBj82GYYIncL/Axis-Bank-in-talks-to-sell-Mswipe-stake.html
0,REL,http://www.livemint.com/Industry/fORprymIQSuPf1nNzGyAbL/Bad-loans-continue-to-pile-up-at-banks-in-Q2.html
0,OTHERS,http://www.livemint.com/Industry/fORprymIQSuPf1nNzGyAbL/Bad-loans-continue-to-pile-up-at-banks-in-Q2.html
0,OTHERS,http://www.livemint.com/Money/hNBrjChUVM5pMu06LUKsRM/Note-ban-Charges-on-ATM-transactions-waived-till-30-Decembe.html
0,OTHERS,http://www.livemint.com/Industry/kKy2EqLiS77swQ1dDdhHTP/District-cooperative-banks-not-allowed-to-provide-exchange-f.html
0,OTHERS,http://www.livemint.com/Industry/kKy2EqLiS77swQ1dDdhHTP/District-cooperative-banks-not-allowed-to-provide-exchange-f.html
0,OTHERS,http://www.livemint.com/Industry/dZ6ywVBwrNXMy3i28av4lK/Ujjivan-becomes-fourth-entity-to-receive-small-finance-bank.html
0,OTHERS,http://www.livemint.com/Politics/TiVYYArwmH315XrCksvXqN/NCPINo-switching-fee-for-RuPay-PoS-transactions-till-31-Dec.html
0,OTHERS,http://www.livemint.com/Companies/coPcc4KKMyYKPYYwlo7ukJ/In-firms-PCs-and-smartphones-coexist-in-a-multidevice-worl.html
0,OTHERS,http://www.livemint.com/Money/mubueVNoEWLuEC79vw5QAP/Bitcoin-isnt-anonymous-enough-to-be-a-currency.html
0,OTHERS,http://www.livemint.com/Companies/coPcc4KKMyYKPYYwlo7ukJ/In-firms-PCs-and-smartphones-coexist-in-a-multidevice-worl.html
0,OTHERS,http://www.livemint.com/Companies/EglgHzajhyz0SD8FdF6JEM/GE-buys-cloudbased-software-firm-ServiceMax-for-915-millio.html
0,INFO,http://www.livemint.com/Companies/aXuu3v9EGvcDz4Laqf2mGI/Infosys-invests-undisclosed-amount-in-USbased-startup-Tida.html
0,OTHERS,http://www.livemint.com/Home-Page/GJWLb1CyeVMiP87J6UgvwK/Mark-Zuckerberg-among-Facebook-users-declared-dead.html
0,OTHERS,http://www.livemint.com/Industry/oGc5GhnVJ8OrKsraf8lR9L/Facebooks-Mark-Zuckerberg-says-fake-news-didnt-drive-US-el.html
0,OTHERS,http://www.livemint.com/Consumer/YOGFH1gsIlhaDNxYl1lxvO/Facebook-Twitter-contend-with-their-role-in-Donald-Trumps.html
0,ONGC,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,REL,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,OTHERS,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,OTHERS,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,OTHERS,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,GAIL,http://www.livemint.com/Industry/gSaLDo2UKvIxxvBNJW2J1H/Gail-scraps-7billion-LNG-tender-after-bidder-disagreed-to.html
0,OTHERS,http://www.livemint.com/Industry/gSaLDo2UKvIxxvBNJW2J1H/Gail-scraps-7billion-LNG-tender-after-bidder-disagreed-to.html
0,OTHERS,http://www.livemint.com/Money/YI7of7kFSdDR83q8K66pCL/Pharma-shares-hit-by-antitrust-chill.html
0,OTHERS,http://www.livemint.com/Opinion/IPLgVL2bWf1JSABCgqclHI/Big-Data-and-the-US-election.html
0,OTHERS,http://www.livemint.com/Opinion/EbsVxDsNltu1baRDTjFQvM/Cyrus-Mistry-is-unlikely-to-go-quickly-or-quietly.html
0,OTHERS,http://www.livemint.com/Industry/o4WIJOP90gHDELZ7KCWZGM/Will-fertilizers-automobiles-show-water-transport-the-way.html
0,OTHERS,http://www.livemint.com/Industry/o4WIJOP90gHDELZ7KCWZGM/Will-fertilizers-automobiles-show-water-transport-the-way.html
0,OTHERS,http://www.livemint.com/Companies/HopZtiyhtQkhttZeSIi2vL/Demonetization-a-bold-move-but-could-hurt-markets-for-next.html
0,OTHERS,http://www.livemint.com/Companies/6FQRcaBZiP9riem8jScm5H/TVS-CMD-Venu-Srinivasan-joins-Sir-Dorabji-Tata-Trust-as-trus.html
0,OTHERS,http://www.livemint.com/Companies/6FQRcaBZiP9riem8jScm5H/TVS-CMD-Venu-Srinivasan-joins-Sir-Dorabji-Tata-Trust-as-trus.html
0,TP,http://www.livemint.com/Companies/6FQRcaBZiP9riem8jScm5H/TVS-CMD-Venu-Srinivasan-joins-Sir-Dorabji-Tata-Trust-as-trus.html
0,OTHERS,http://www.livemint.com/Companies/qJVS8NsWdQWDlZyJpQem0M/60-of-British-firms-say-they-may-increase-their-investment.html
0,YB,http://www.livemint.com/Companies/aNlSyx6u7kkwMjESbc2CqN/BBC-has-an-amazing-growth-area-in-India-Tim-Davie.html
0,OTHERS,http://www.livemint.com/Companies/aNlSyx6u7kkwMjESbc2CqN/BBC-has-an-amazing-growth-area-in-India-Tim-Davie.html
0,OTHERS,http://www.livemint.com/Companies/kw8JHhSWz3rFYoh9HydzjO/RBL-Bank-in-talks-to-hire-Citi-executive.html
0,TATAM,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,TCS,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,TCS,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,OTHERS,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,TP,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,REL,http://www.livemint.com/Companies/gmA5d3FNaiTZwBA0jK8bRP/Reliance-Power-net-slips-6-to-Rs272-crore-in-September-quar.html
0,ONGC,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,REL,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,REL,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,OTHERS,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,OTHERS,http://www.livemint.com/Industry/gqs3cSQgmOsZT0NeSU9GeJ/Oil-tumbles-as-Donald-Trump-leads-US-election-in-potential-B.html
0,ONGC,http://www.livemint.com/Industry/u37KsRUJe3SZzGrb2qBKOK/CairnONGC-deal-Delhi-HC-gives-Centre-one-last-chance.html
0,OTHERS,http://www.livemint.com/Money/mubueVNoEWLuEC79vw5QAP/Bitcoin-isnt-anonymous-enough-to-be-a-currency.html
0,YB,http://www.livemint.com/Companies/azNuZd16Oj5CN8dXgEhtjO/Temasek-cut-stake-in-Alibaba-in-third-quarter-filing-shows.html
0,OTHERS,http://www.livemint.com/Companies/azNuZd16Oj5CN8dXgEhtjO/Temasek-cut-stake-in-Alibaba-in-third-quarter-filing-shows.html
0,OTHERS,http://www.livemint.com/Companies/2jwVaCF0ULAxUX0UWppRnL/Why-smaller-companies-have-bigger-debts.html
0,OTHERS,http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html
0,OTHERS,http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html
0,OTHERS,http://www.livemint.com/Companies/0WvjNUVdKA0wsRBs0dv1FK/Govt-tells-RBI-to-examine-foreign-investments-in-medical-dev.html
0,TATAM,http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html
0,TCS,http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html
0,TP,http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html
0,OTHERS,http://www.livemint.com/Money/dJKoZ5qKObg92TdK1e8l0L/Tata-Motors-results-JLR-belies-investors-hope-even-as-Tata.html
0,REL,http://www.livemint.com/Money/7WlS7f7eBcGuR7rp8iuYaJ/Reliance-Communicationss-September-quarter-results-hit-by-c.html
0,OTHERS,http://www.livemint.com/Money/7WlS7f7eBcGuR7rp8iuYaJ/Reliance-Communicationss-September-quarter-results-hit-by-c.html
0,MM,http://www.livemint.com/Money/U6Rr1LTDu3m3CwpQNqoAPO/Tractors-rev-up-as-auto-segment-wobbles-at-Mahindra-and-Mahi.html
0,SBI,http://www.livemint.com/Money/y3gvFPBepeBhUETL7pwGwO/Swachh-SBI-Not-yet.html
0,SBI,http://www.livemint.com/Money/y3gvFPBepeBhUETL7pwGwO/Swachh-SBI-Not-yet.html
0,OTHERS,http://www.livemint.com/Companies/coPcc4KKMyYKPYYwlo7ukJ/In-firms-PCs-and-smartphones-coexist-in-a-multidevice-worl.html
0,OTHERS,http://www.livemint.com/Companies/HopZtiyhtQkhttZeSIi2vL/Demonetization-a-bold-move-but-could-hurt-markets-for-next.html
0,OTHERS,http://www.livemint.com/Companies/6FQRcaBZiP9riem8jScm5H/TVS-CMD-Venu-Srinivasan-joins-Sir-Dorabji-Tata-Trust-as-trus.html
0,OTHERS,http://www.livemint.com/Companies/6FQRcaBZiP9riem8jScm5H/TVS-CMD-Venu-Srinivasan-joins-Sir-Dorabji-Tata-Trust-as-trus.html
0,TP,http://www.livemint.com/Companies/6FQRcaBZiP9riem8jScm5H/TVS-CMD-Venu-Srinivasan-joins-Sir-Dorabji-Tata-Trust-as-trus.html
0,OTHERS,http://www.livemint.com/Companies/qJVS8NsWdQWDlZyJpQem0M/60-of-British-firms-say-they-may-increase-their-investment.html
0,YB,http://www.livemint.com/Companies/aNlSyx6u7kkwMjESbc2CqN/BBC-has-an-amazing-growth-area-in-India-Tim-Davie.html
0,OTHERS,http://www.livemint.com/Companies/aNlSyx6u7kkwMjESbc2CqN/BBC-has-an-amazing-growth-area-in-India-Tim-Davie.html
0,OTHERS,http://www.livemint.com/Companies/kw8JHhSWz3rFYoh9HydzjO/RBL-Bank-in-talks-to-hire-Citi-executive.html
0,TATAM,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,TCS,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,TCS,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,OTHERS,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,TP,http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html
0,OTHERS,http://www.livemint.com/Industry/Oh1p9YSPJlXqddJNvuZx3O/Google-takes-aim-to-ban-AdSense-on-fake-news-sites.html
0,OTHERS,http://www.livemint.com/Companies/coPcc4KKMyYKPYYwlo7ukJ/In-firms-PCs-and-smartphones-coexist-in-a-multidevice-worl.html
0,OTHERS,http://www.livemint.com/Companies/EglgHzajhyz0SD8FdF6JEM/GE-buys-cloudbased-software-firm-ServiceMax-for-915-millio.html
0,INFO,http://www.livemint.com/Companies/aXuu3v9EGvcDz4Laqf2mGI/Infosys-invests-undisclosed-amount-in-USbased-startup-Tida.html
0,OTHERS,http://www.livemint.com/Home-Page/GJWLb1CyeVMiP87J6UgvwK/Mark-Zuckerberg-among-Facebook-users-declared-dead.html
0,OTHERS,http://www.livemint.com/Industry/oGc5GhnVJ8OrKsraf8lR9L/Facebooks-Mark-Zuckerberg-says-fake-news-didnt-drive-US-el.html
0,OTHERS,http://www.livemint.com/Consumer/YOGFH1gsIlhaDNxYl1lxvO/Facebook-Twitter-contend-with-their-role-in-Donald-Trumps.html
0,OTHERS,http://www.livemint.com/Industry/LgiU7oZ55AS1cl2UwIvTCN/Paytm-mobile-interface-to-be-available-in-10-Indian-language.html
0,AX,http://www.livemint.com/Companies/0SArJpfqkiCBj82GYYIncL/Axis-Bank-in-talks-to-sell-Mswipe-stake.html
0,REL,http://www.livemint.com/Industry/fORprymIQSuPf1nNzGyAbL/Bad-loans-continue-to-pile-up-at-banks-in-Q2.html
0,OTHERS,http://www.livemint.com/Industry/fORprymIQSuPf1nNzGyAbL/Bad-loans-continue-to-pile-up-at-banks-in-Q2.html
0,OTHERS,http://www.livemint.com/Money/hNBrjChUVM5pMu06LUKsRM/Note-ban-Charges-on-ATM-transactions-waived-till-30-Decembe.html
0,OTHERS,http://www.livemint.com/Industry/kKy2EqLiS77swQ1dDdhHTP/District-cooperative-banks-not-allowed-to-provide-exchange-f.html
0,OTHERS,http://www.livemint.com/Industry/kKy2EqLiS77swQ1dDdhHTP/District-cooperative-banks-not-allowed-to-provide-exchange-f.html
0,OTHERS,http://www.livemint.com/Industry/dZ6ywVBwrNXMy3i28av4lK/Ujjivan-becomes-fourth-entity-to-receive-small-finance-bank.html
0,OTHERS,http://www.livemint.com/Politics/TiVYYArwmH315XrCksvXqN/NCPINo-switching-fee-for-RuPay-PoS-transactions-till-31-Dec.html
0,OTHERS,http://www.livemint.com/Money/hyZ3QuNGzpSgPo5BXoqeIO/Herbicides-remain-a-bright-spot-for-agrochemical-firms.html
0,OTHERS,http://www.livemint.com/Money/P91q3xvOa4FMLuXWhb0TYN/Could-a-battery-of-new-orders-bring-hope-for-Bhel.html
0,ONGC,http://www.livemint.com/Money/Sh83XbLtBpjE7sLw74BW7N/No-immediate-relief-in-sight-for-ONGC.html
0,OTHERS,http://www.livemint.com/Money/Sh83XbLtBpjE7sLw74BW7N/No-immediate-relief-in-sight-for-ONGC.html
0,ONGC,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,REL,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,OTHERS,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,OTHERS,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,OTHERS,http://www.livemint.com/Industry/H2CC5aRfpCEwz6c1KfqXPJ/KG-basin-issue-RIL-serves-arbitration-notice-to-government.html
0,GAIL,http://www.livemint.com/Industry/gSaLDo2UKvIxxvBNJW2J1H/Gail-scraps-7billion-LNG-tender-after-bidder-disagreed-to.html
0,OTHERS,http://www.livemint.com/Industry/gSaLDo2UKvIxxvBNJW2J1H/Gail-scraps-7billion-LNG-tender-after-bidder-disagreed-to.html
0,OTHERS,http://www.livemint.com/Money/qzVgokJxRxtBLnubEMRSWJ/Bharat-Forge-outlook-grim-as-global-truck-makers-trim-growt.html
0,OTHERS,http://www.livemint.com/Money/YI7of7kFSdDR83q8K66pCL/Pharma-shares-hit-by-antitrust-chill.html
0,OTHERS,http://www.livemint.com/Opinion/IPLgVL2bWf1JSABCgqclHI/Big-Data-and-the-US-election.html
0,OTHERS,http://www.livemint.com/Opinion/EbsVxDsNltu1baRDTjFQvM/Cyrus-Mistry-is-unlikely-to-go-quickly-or-quietly.html
0,OTHERS,http://www.livemint.com/Industry/o4WIJOP90gHDELZ7KCWZGM/Will-fertilizers-automobiles-show-water-transport-the-way.html
0,OTHERS,http://www.livemint.com/Industry/o4WIJOP90gHDELZ7KCWZGM/Will-fertilizers-automobiles-show-water-transport-the-way.html
0,OTHERS,http://www.livemint.com/Money/mubueVNoEWLuEC79vw5QAP/Bitcoin-isnt-anonymous-enough-to-be-a-currency.html
0,REL,http://www.livemint.com/Companies/gmA5d3FNaiTZwBA0jK8bRP/Reliance-Power-net-slips-6-to-Rs272-crore-in-September-quar.html
0,ONGC,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,REL,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,REL,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,OTHERS,http://www.livemint.com/Politics/g01j1E2emM0roJqny9e7cL/Oil-minister-Dharmendra-Pradhan-probes-lapses-of-officials-d.html
0,OTHERS,http://www.livemint.com/Industry/gqs3cSQgmOsZT0NeSU9GeJ/Oil-tumbles-as-Donald-Trump-leads-US-election-in-potential-B.html
0,ONGC,http://www.livemint.com/Industry/u37KsRUJe3SZzGrb2qBKOK/CairnONGC-deal-Delhi-HC-gives-Centre-one-last-chance.html
0,OTHERS,http://www.livemint.com/Opinion/ISngAavDC0yZaTcmx5RctL/Businesses-are-built-on-burning-ambition-But-dont-burn-at.html
0,YB,http://www.livemint.com/Companies/azNuZd16Oj5CN8dXgEhtjO/Temasek-cut-stake-in-Alibaba-in-third-quarter-filing-shows.html
0,OTHERS,http://www.livemint.com/Companies/azNuZd16Oj5CN8dXgEhtjO/Temasek-cut-stake-in-Alibaba-in-third-quarter-filing-shows.html
0,OTHERS,http://www.livemint.com/Companies/2jwVaCF0ULAxUX0UWppRnL/Why-smaller-companies-have-bigger-debts.html
0,OTHERS,http://www.livemint.com/Companies/coPcc4KKMyYKPYYwlo7ukJ/In-firms-PCs-and-smartphones-coexist-in-a-multidevice-worl.html
0,OTHERS,http://www.livemint.com/Companies/HopZtiyhtQkhttZeSIi2vL/Demonetization-a-bold-move-but-could-hurt-markets-for-next.html
0,OTHERS,http://www.livemint.com/Companies/6FQRcaBZiP9riem8jScm5H/TVS-CMD-Venu-Srinivasan-joins-Sir-Dorabji-Tata-Trust-as-trus.html
